pause_sec,log_pause,rms_before,rms_after,rms_ratio,energy_slope,rate_before,rate_after,rate_delta,last_segment_dur,segment_dur_ratio,vowel_energy_ratio,word_dur_ratio,n_segments,segment_variability,spectral_flux,pitch_mean,pitch_drop,voiced_fraction,y,source
0.0,-4.60517,0.128816,0.167317,0.769886,0.00332712,2.5,2.5,0.0,0.17,1.25926,2.45691,1.25926,2,0.0494975,0.0272437,102.722,0.0,0.473684,0,cto_foodtech_fashion
0.19,-1.60944,0.164097,0.114121,1.43791,0.00791948,5.0,7.5,2.5,0.09,1.63636,1.22129,1.63636,2,0.0494975,0.016281,108.265,-8.34829,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.0976869,0.109801,0.889662,-0.00605712,10.0,10.0,0.0,0.02,0.666667,1.36869,0.666667,4,0.0270801,0.0222927,173.149,-16.1225,0.263158,0,cto_foodtech_fashion
0.0,-4.60517,0.0930531,0.136102,0.683697,0.00633968,15.0,2.5,-12.5,0.03,1.05882,1.52138,1.05882,6,0.0240139,0.0238376,191.249,-6.07014,0.368421,0,cto_foodtech_fashion
0.0,-4.60517,0.0876882,0.195862,0.447701,0.00572557,7.5,0.0,-7.5,0.09,1.03846,1.55029,1.03846,3,0.0450925,0.0186862,182.435,-0.0191193,0.473684,0,cto_foodtech_fashion
0.0,-4.60517,0.14649,0.198288,0.738767,0.0123736,5.0,2.5,-2.5,0.14,1.03704,1.53139,1.03704,2,0.00707107,0.0253457,154.759,93.9587,0.421053,0,cto_foodtech_fashion
0.45,-0.776529,0.292003,0.396911,0.735686,0.00820228,2.5,2.5,0.0,0.05,1.0,1.24392,1.0,1,0.0,0.0526664,140.388,18.4976,0.473684,0,cto_foodtech_fashion
0.4,-0.891598,0.345756,0.270677,1.27737,-0.0188462,5.0,2.5,-2.5,0.07,1.4,1.22523,1.4,3,0.0264575,0.0756297,160.56,17.77,0.631579,0,cto_foodtech_fashion
0.26,-1.30933,0.285951,0.219618,1.30203,-0.0161259,2.5,2.5,0.0,0.28,1.0,1.67483,1.0,1,0.0,0.0224997,109.594,0.467735,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.241623,0.293167,0.82418,0.00342631,2.5,0.0,-2.5,0.23,1.0,1.62842,1.0,1,0.0,0.035276,126.268,18.4593,1.0,0,cto_foodtech_fashion
0.13,-1.96611,0.215317,0.138981,1.54925,-0.0139055,5.0,5.0,0.0,0.01,0.666667,1.09124,0.666667,2,0.00707107,0.0189868,218.601,-12.8563,0.894737,1,cto_foodtech_fashion
0.0,-4.60517,0.122099,0.221317,0.551692,0.012727,2.5,5.0,2.5,0.07,0.56,1.68051,0.56,2,0.0777817,0.0224402,119.549,-13.9659,0.473684,0,cto_foodtech_fashion
0.0,-4.60517,0.130679,0.303859,0.430063,0.0116676,2.5,2.5,0.0,0.1,0.8,1.79527,0.8,2,0.0353553,0.0296362,121.416,-11.9566,0.421053,0,cto_foodtech_fashion
0.76,-0.261365,0.229211,0.161535,1.41895,-0.0159666,10.0,2.5,-7.5,0.01,0.333333,1.42286,0.333333,5,0.0244949,0.0508177,113.849,5.68784,0.631579,1,cto_foodtech_fashion
0.29,-1.20397,0.110311,0.12884,0.856182,-0.00268161,2.5,5.0,2.5,0.14,1.0,1.12041,1.0,1,0.0,0.0102082,105.252,2.17487,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.163349,0.0969992,1.68401,-0.00618394,7.5,5.0,-2.5,0.05,2.14286,1.04362,2.14286,3,0.023094,0.0149236,105.678,6.15479,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.15058,0.0975868,1.54302,-0.00765648,7.5,5.0,-2.5,0.06,1.8,1.07515,1.8,3,0.023094,0.0138586,104.304,5.72046,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.0935153,0.160749,0.581745,-0.00190737,5.0,5.0,0.0,0.07,1.90909,1.09034,1.90909,3,0.0288675,0.0101571,100.768,0.0155563,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.0898117,0.175237,0.512511,-0.00265287,5.0,5.0,0.0,0.03,1.5,1.05077,1.5,2,0.0141421,0.0107472,108.767,-9.84166,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.159641,0.249997,0.638569,-0.00746662,5.0,2.5,-2.5,0.09,1.2,1.76259,1.2,2,0.0212132,0.0351743,190.162,-0.47113,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.158771,0.229234,0.692615,0.0122378,5.0,2.5,-2.5,0.12,1.63636,1.59272,1.63636,3,0.0568624,0.0308417,151.004,30.0507,0.631579,0,cto_foodtech_fashion
0.0,-4.60517,0.230293,0.233656,0.985602,-0.0103645,7.5,0.0,-7.5,0.03,0.48,1.54628,0.48,4,0.0655108,0.0325535,130.054,15.9394,0.894737,0,cto_foodtech_fashion
0.14,-1.89712,0.191804,0.0772656,2.48236,-0.0152094,2.5,7.5,5.0,0.24,1.0,1.35168,1.0,1,0.0,0.0159843,119.873,8.36189,0.947368,0,cto_foodtech_fashion
0.4,-0.891598,0.0645765,0.098841,0.653331,0.00370175,2.5,7.5,5.0,0.12,0.96,2.36605,0.96,2,0.00707107,0.0136895,112.061,5.55766,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.101883,0.0917856,1.10999,-0.000524125,5.0,7.5,2.5,0.26,1.85714,1.82181,1.85714,2,0.169706,0.0196196,108.652,0.0,0.263158,0,cto_foodtech_fashion
0.0,-4.60517,0.103983,0.0902733,1.15185,-0.00358881,2.5,7.5,5.0,0.29,1.0,1.7891,1.0,1,0.0,0.0205877,104.623,0.0,0.157895,0,cto_foodtech_fashion
0.0,-4.60517,0.184053,0.161335,1.14081,-0.000317112,5.0,5.0,0.0,0.05,1.25,1.11871,1.25,2,0.0141421,0.0246125,111.82,-0.680847,0.842105,0,cto_foodtech_fashion
0.03,-3.21888,0.129696,0.103864,1.2487,-0.00459597,5.0,2.5,-2.5,0.01,0.230769,1.43672,0.230769,3,0.0288675,0.0295706,103.224,2.32854,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.100293,0.132224,0.758504,0.00126783,7.5,2.5,-5.0,0.04,0.923077,1.453,0.923077,3,0.0152753,0.0158675,101.872,0.0878143,0.578947,0,cto_foodtech_fashion
0.0,-4.60517,0.136449,0.0915278,1.49077,-0.00548969,5.0,2.5,-2.5,0.08,1.77778,1.13988,1.77778,2,0.0494975,0.0144723,102.929,1.99672,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.101629,0.114299,0.889137,-0.000522396,2.5,5.0,2.5,0.05,1.0,1.04997,1.0,1,0.0,0.0109879,100.488,1.59473,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.0900102,0.124315,0.724041,-0.00070712,0.0,7.5,7.5,0.03,1.0,1.05289,1.0,1,0.0,0.0115504,100.19,-0.360657,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.0963623,0.186101,0.517794,-0.00525562,5.0,5.0,0.0,0.01,0.333333,1.08499,0.333333,2,0.0282843,0.0209286,115.966,0.0,0.105263,0,cto_foodtech_fashion
0.0,-4.60517,0.194286,0.247068,0.786365,-0.000259741,5.0,0.0,-5.0,0.02,0.285714,1.26884,0.285714,2,0.0707107,0.0391765,162.028,-69.3136,0.736842,0,cto_foodtech_fashion
0.57,-0.544727,0.242215,0.177838,1.36198,-0.020945,7.5,5.0,-2.5,0.01,0.3,1.3201,0.3,3,0.0321455,0.0375876,151.926,14.0496,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.178073,0.317772,0.560379,-0.00342764,2.5,12.5,10.0,0.22,1.0,1.68818,1.0,1,0.0,0.0222077,108.633,6.06489,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.373711,0.3368,1.10959,0.00172785,5.0,7.5,2.5,0.11,1.22222,1.24898,1.22222,2,0.0282843,0.0490705,118.741,13.2055,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.322971,0.110354,2.92665,-0.0105532,0.0,12.5,12.5,0.01,1.0,1.0,1.0,40,0.0,0.0359362,111.923,2.30349,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.133011,0.204752,0.64962,-0.00320755,12.5,7.5,-5.0,0.03,1.0,1.31712,1.0,6,0.0260768,0.0238255,105.531,-6.1787,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.124392,0.195581,0.636008,0.00254319,10.0,7.5,-2.5,0.06,1.26316,1.29471,1.26316,4,0.0275379,0.0238268,104.258,-0.359428,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.133846,0.102153,1.31024,-0.00208063,5.0,5.0,0.0,0.08,2.0,1.33917,2.0,3,0.034641,0.0214769,113.172,0.846161,0.736842,0,cto_foodtech_fashion
1.04,0.0487901,0.0820379,0.103002,0.796464,0.00240682,7.5,7.5,0.0,0.01,0.222222,1.42041,0.222222,4,0.0519615,0.0122819,103.166,6.98206,0.684211,0,cto_foodtech_fashion
0.0,-4.60517,0.0713561,0.271949,0.262387,-0.00010985,2.5,7.5,5.0,0.28,1.0,2.34889,1.0,1,0.0,0.0131726,105.973,8.243,0.263158,0,cto_foodtech_fashion
0.0,-4.60517,0.260202,0.191052,1.36194,0.0202284,5.0,5.0,0.0,0.15,2.5,1.84074,2.5,3,0.0781025,0.0423299,122.023,-29.6076,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.288215,0.115916,2.4864,-0.00799732,7.5,5.0,-2.5,0.05,0.75,1.63974,0.75,3,0.0472582,0.0555511,127.488,23.8615,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.100339,0.0579236,1.73224,-0.00510482,5.0,7.5,2.5,0.03,0.428571,1.87479,0.428571,3,0.04,0.0187076,106.386,-7.2196,0.421053,0,cto_foodtech_fashion
0.0,-4.60517,0.0890656,0.0661393,1.34662,-0.00578793,5.0,10.0,5.0,0.01,0.15,1.81605,0.15,3,0.0814453,0.0159207,108.386,-11.6767,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.0598202,0.127965,0.467469,0.00287791,7.5,7.5,0.0,0.06,1.28571,1.27937,1.28571,3,0.0152753,0.0119645,116.676,-7.57376,0.578947,0,cto_foodtech_fashion
0.0,-4.60517,0.0726744,0.239496,0.303447,0.00256735,7.5,7.5,0.0,0.05,1.11111,1.49315,1.11111,4,0.0288675,0.0167965,120.276,1.4481,0.631579,0,cto_foodtech_fashion
0.0,-4.60517,0.126214,0.231284,0.545706,0.00732212,7.5,5.0,-2.5,0.11,1.57143,1.96379,1.57143,3,0.04,0.0207824,122.289,-14.8637,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.232316,0.236831,0.980935,-0.0118237,7.5,7.5,0.0,0.02,0.428571,1.81045,0.428571,3,0.023094,0.0621757,133.23,0.0,0.210526,0,cto_foodtech_fashion
0.0,-4.60517,0.232755,0.200888,1.15863,-0.0123225,5.0,10.0,5.0,0.1,1.33333,1.45938,1.33333,2,0.0353553,0.0173242,110.718,0.194275,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.258142,0.329184,0.784185,0.00737008,5.0,10.0,5.0,0.03,1.5,1.18913,1.5,2,0.0141421,0.0601114,154.091,17.5471,0.789474,0,cto_foodtech_fashion
0.64,-0.430783,0.309066,0.133511,2.31489,-0.00435301,7.5,7.5,0.0,0.01,0.5,1.08321,0.5,3,0.01,0.0313998,144.785,74.4325,0.894737,0,cto_foodtech_fashion
0.16,-1.77196,0.258003,0.189485,1.3616,-0.00578526,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.0259441,111.708,-2.02079,0.842105,0,cto_foodtech_fashion
0.14,-1.89712,0.28142,0.154522,1.82122,-0.00749378,7.5,5.0,-2.5,0.03,0.529412,1.25069,0.529412,3,0.0550757,0.0620347,117.436,-13.6468,0.684211,0,cto_foodtech_fashion
0.0,-4.60517,0.155393,0.136104,1.14171,-0.00615481,2.5,2.5,0.0,0.12,1.6,1.70954,1.6,2,0.0636396,0.0189712,110.932,-3.647,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.157944,0.11144,1.41728,0.00852262,2.5,5.0,2.5,0.13,1.2381,1.16078,1.2381,2,0.0353553,0.0134199,111.708,6.3536,1.0,1,cto_foodtech_fashion
0.0,-4.60517,0.142012,0.245228,0.579097,-0.00837594,2.5,12.5,10.0,0.16,1.0,1.18681,1.0,1,0.0,0.0100672,111.573,-1.66768,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.487018,0.318167,1.5307,-0.00358207,2.5,7.5,5.0,0.24,1.0,1.57721,1.0,1,0.0,0.0880159,172.417,-9.81651,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.483883,0.157364,3.0749,-0.000417386,5.0,7.5,2.5,0.01,0.0714286,1.54372,0.0714286,2,0.183848,0.105364,170.808,14.4644,0.842105,0,cto_foodtech_fashion
0.83,-0.174353,0.375806,0.391057,0.960998,-0.0276853,7.5,0.0,-7.5,0.06,1.71429,1.25256,1.71429,4,0.0288675,0.0944499,150.571,24.9344,0.631579,0,cto_foodtech_fashion
0.0,-4.60517,0.210278,0.304047,0.691595,0.00719284,7.5,7.5,0.0,0.17,2.42857,2.27504,2.42857,3,0.087178,0.0538778,132.254,-22.8809,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.243061,0.214114,1.13519,-0.000894359,2.5,10.0,7.5,0.22,1.51724,1.92273,1.51724,2,0.106066,0.0213817,124.092,2.01472,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.293599,0.217815,1.34793,-0.0135246,5.0,2.5,-2.5,0.12,1.89474,1.54286,1.89474,3,0.051316,0.051793,130.313,3.1711,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.259723,0.277407,0.936247,0.00532581,7.5,5.0,-2.5,0.06,1.26316,1.39795,1.26316,4,0.0275379,0.0423059,129.211,-14.2285,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.125766,0.148357,0.847722,-0.00197608,2.5,2.5,0.0,0.06,1.33333,1.13706,1.33333,2,0.0212132,0.0204257,112.291,-0.222191,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.142939,0.132711,1.07706,-0.00299142,5.0,5.0,0.0,0.03,0.666667,1.11012,0.666667,2,0.0212132,0.0177079,111.63,-1.37984,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.143104,0.0916689,1.56108,0.00581749,5.0,5.0,0.0,0.09,1.2,1.14399,1.2,2,0.0212132,0.0146997,110.169,4.30842,1.0,0,cto_foodtech_fashion
0.03,-3.21888,0.12435,0.177244,0.701569,-0.00670558,2.5,2.5,0.0,0.09,1.28571,1.13481,1.28571,2,0.0282843,0.016285,105.001,-2.29501,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.169423,0.225894,0.750011,0.00445524,5.0,5.0,0.0,0.04,0.705882,1.27797,0.705882,3,0.0208167,0.0266579,112.582,4.50263,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.226627,0.199902,1.13368,-0.00255864,2.5,5.0,2.5,0.04,1.0,1.0509,1.0,1,0.0,0.0232815,111.19,-3.03819,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.219796,0.141091,1.55782,0.000478269,5.0,0.0,-5.0,0.07,1.10526,1.24018,1.10526,3,0.0305505,0.0256533,108.429,0.546196,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.197241,0.0913256,2.15974,0.00107588,5.0,2.5,-2.5,0.08,0.941177,1.17185,0.941177,2,0.00707107,0.0242938,106.349,4.80817,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.162741,0.0491034,3.31418,-0.00872547,5.0,7.5,2.5,0.02,0.315789,1.23983,0.315789,3,0.0378594,0.0208704,103.192,1.85542,0.526316,0,cto_foodtech_fashion
1.659,0.512225,0.117554,0.13902,0.845586,-0.00555723,5.0,10.0,5.0,0.04,0.705882,1.22466,0.705882,3,0.0378594,0.0141843,107.464,-16.6398,0.473684,0,cto_foodtech_fashion
0.0,-4.60517,0.07038,0.178267,0.394799,0.007038,17.5,5.0,-12.5,0.06,2.47059,4.27374,2.47059,7,0.0190238,0.0164331,109.708,2.45098,0.315789,0,cto_foodtech_fashion
0.0,-4.60517,0.21612,0.371405,0.581895,-0.00465204,7.5,2.5,-5.0,0.01,0.375,1.28955,0.375,3,0.0288675,0.0442672,165.039,-17.0252,0.789474,0,cto_foodtech_fashion
0.611,-0.476424,0.257362,0.257309,1.0002,-0.024271,5.0,5.0,0.0,0.21,2.625,1.39788,2.625,3,0.112694,0.0443397,152.4,7.42467,0.842105,0,cto_foodtech_fashion
0.39,-0.916291,0.334427,0.275177,1.21531,-0.0173031,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.0200788,110.279,-2.39631,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.227329,0.165311,1.37515,0.0148093,5.0,2.5,-2.5,0.11,1.32,1.32538,1.32,3,0.0305505,0.0360515,135.936,13.433,0.578947,0,cto_foodtech_fashion
1.14,0.139762,0.237654,0.266449,0.891928,0.00863893,5.0,7.5,2.5,0.12,1.56522,1.37496,1.56522,3,0.051316,0.0372841,133.876,11.456,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.222222,0.20093,1.10596,-0.00561235,5.0,7.5,2.5,0.02,0.6,1.32999,0.6,3,0.0321455,0.0253397,122.677,9.84896,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.249694,0.197945,1.26143,0.0107425,5.0,5.0,0.0,0.07,1.07692,1.36067,1.07692,2,0.00707107,0.0529279,127.744,-12.464,0.684211,0,cto_foodtech_fashion
0.22,-1.46968,0.179644,0.269682,0.666131,0.0013418,10.0,0.0,-10.0,0.04,1.23077,1.43939,1.23077,4,0.0287228,0.0379247,125.714,3.81954,0.631579,0,cto_foodtech_fashion
0.0,-4.60517,0.174824,0.380427,0.459545,-0.00509521,2.5,10.0,7.5,0.02,1.0,1.00189,1.0,1,0.0,0.0148432,111.445,1.5125,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.448967,0.189224,2.37266,-0.00695198,5.0,5.0,0.0,0.12,1.14286,1.50755,1.14286,2,0.0212132,0.0842431,120.691,14.7369,0.894737,0,cto_foodtech_fashion
0.27,-1.27297,0.181329,0.455158,0.398387,0.00138288,2.5,7.5,5.0,0.12,1.0,1.26303,1.0,1,0.0,0.0218675,114.463,-1.9012,0.947368,0,cto_foodtech_fashion
0.72,-0.314711,0.322679,0.292093,1.10471,0.00103274,10.0,0.0,-10.0,0.03,0.666667,1.71663,0.666667,4,0.0387298,0.112628,142.333,18.0948,0.526316,1,cto_foodtech_fashion
0.319,-1.1117,0.194947,0.0784831,2.48391,-0.0142141,7.5,2.5,-5.0,0.01,0.136364,1.19518,0.136364,3,0.109697,0.0209443,115.518,4.90135,0.947368,1,cto_foodtech_fashion
0.0,-4.60517,0.0571191,0.0753705,0.757835,0.00521332,5.0,2.5,-2.5,0.1,1.66667,1.57936,1.66667,3,0.034641,0.00695841,157.532,-60.4345,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.0749089,0.158821,0.471652,0.00137232,2.5,5.0,2.5,0.19,1.0,1.38932,1.0,1,0.0,0.00904198,163.126,28.6717,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.31345,0.237232,1.32127,0.0147959,2.5,7.5,5.0,0.2,1.0,1.76815,1.0,1,0.0,0.0471117,136.632,-29.4662,1.0,0,cto_foodtech_fashion
0.931,-0.0608122,0.188719,0.234668,0.804191,-0.00884535,2.5,5.0,2.5,0.08,0.727273,1.64204,0.727273,2,0.0424264,0.0392513,160.911,6.45123,0.526316,1,cto_foodtech_fashion
0.0,-4.60517,0.365821,0.158928,2.30179,-0.013398,5.0,7.5,2.5,0.01,0.222222,1.12646,0.222222,2,0.0494975,0.0453301,137.639,10.9505,0.947368,0,cto_foodtech_fashion
0.73,-0.301105,0.15158,0.101552,1.49262,-0.00988378,5.0,5.0,0.0,0.01,0.166667,1.45732,0.166667,3,0.0458257,0.0289244,110.384,0.553314,0.368421,0,cto_foodtech_fashion
0.0,-4.60517,0.108961,0.0768077,1.4186,0.00691395,7.5,2.5,-5.0,0.1,1.76471,1.92176,1.76471,3,0.0378594,0.0159611,115.349,4.78619,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.110154,0.160154,0.687793,-0.00482013,2.5,5.0,2.5,0.12,1.0,1.21535,1.0,1,0.0,0.0149973,110.624,-1.3763,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.0902786,0.197593,0.456888,-0.00478059,5.0,5.0,0.0,0.01,0.153846,1.24014,0.153846,2,0.0777817,0.0139545,110.888,-2.51538,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.203713,0.19249,1.0583,0.00912759,2.5,2.5,0.0,0.15,1.76471,1.32023,1.76471,2,0.0919239,0.0249081,116.037,8.0061,0.789474,0,cto_foodtech_fashion
0.31,-1.13943,0.198907,0.115279,1.72541,0.00515157,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.0219067,110.988,4.57107,0.947368,1,cto_foodtech_fashion
0.0,-4.60517,0.0506164,0.133704,0.378567,0.00265989,5.0,5.0,0.0,0.03,0.818182,1.34245,0.818182,3,0.0208167,0.00594359,103.639,-4.82776,0.578947,0,cto_foodtech_fashion
0.0,-4.60517,0.23455,0.158897,1.4761,0.00585975,5.0,7.5,2.5,0.15,1.5,1.6276,1.5,2,0.0707107,0.0464325,128.397,-18.7098,0.947368,0,cto_foodtech_fashion
0.25,-1.34707,0.228777,0.284771,0.80337,0.00889573,15.0,7.5,-7.5,0.06,2.4,1.35832,2.4,6,0.0187083,0.0353634,116.058,-7.09623,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.373979,0.265966,1.40611,0.00849624,7.5,5.0,-2.5,0.02,1.0,1.07583,1.0,3,0.01,0.0757714,132.436,-19.2823,0.947368,1,cto_foodtech_fashion
0.0,-4.60517,0.3469,0.306581,1.13151,-0.0220923,7.5,5.0,-2.5,0.01,0.375,1.12437,0.375,3,0.0288675,0.054043,134.05,14.0579,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.260153,0.447649,0.581153,0.0065301,7.5,7.5,0.0,0.01,0.375,1.12437,0.375,3,0.0288675,0.0347669,124.992,7.03745,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.384663,0.43718,0.879871,0.0112629,7.5,5.0,-2.5,0.06,2.4,1.39864,2.4,4,0.0238048,0.0460825,124.643,-15.0497,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.510609,0.225326,2.26608,-0.000202408,7.5,7.5,0.0,0.03,0.9,1.14851,0.9,3,0.0251661,0.0672469,136.766,-0.733475,0.894737,1,cto_foodtech_fashion
0.0,-4.60517,0.460611,0.190542,2.41736,-0.0263224,5.0,7.5,2.5,0.01,0.285714,1.08891,0.285714,2,0.0353553,0.0663575,136.382,17.7745,0.684211,1,cto_foodtech_fashion
0.0,-4.60517,0.127688,0.187532,0.680879,-0.0104224,7.5,2.5,-5.0,0.01,0.166667,1.96835,0.166667,4,0.0469042,0.0236079,148.541,10.6531,0.368421,0,cto_foodtech_fashion
0.299,-1.17441,0.183408,0.271832,0.674708,0.00771335,5.0,0.0,-5.0,0.08,1.14286,1.93766,1.14286,3,0.0360555,0.0397112,137.43,21.3761,0.578947,0,cto_foodtech_fashion
0.0,-4.60517,0.23148,0.290035,0.798108,-0.000509307,5.0,0.0,-5.0,0.07,0.636364,1.57118,0.636364,2,0.0565685,0.0411588,117.87,-4.0536,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.330895,0.218123,1.51701,-0.00926116,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.0499611,135.905,22.2915,0.842105,1,cto_foodtech_fashion
0.0,-4.60517,0.266799,0.197792,1.34888,-0.0103338,2.5,7.5,5.0,0.01,1.0,1.0,1.0,1,0.0,0.0484811,114.955,16.7658,0.789474,1,cto_foodtech_fashion
0.03,-3.21888,0.249285,0.379511,0.656858,0.008363,7.5,7.5,0.0,0.05,2.14286,1.17626,2.14286,3,0.023094,0.0376439,121.578,-20.4658,0.842105,0,cto_foodtech_fashion
0.04,-2.99573,0.28529,0.0906696,3.14644,-0.025289,10.0,5.0,-5.0,0.1,1.90476,1.38272,1.90476,4,0.0394757,0.0536454,127.167,7.90733,0.631579,1,cto_foodtech_fashion
0.0,-4.60517,0.105276,0.218183,0.482511,-0.0028755,5.0,2.5,-2.5,0.01,0.214286,1.49063,0.214286,3,0.0550757,0.0195805,113.973,0.0,0.368421,0,cto_foodtech_fashion
0.0,-4.60517,0.0702878,0.240787,0.291908,-0.00498707,5.0,0.0,-5.0,0.17,1.96154,3.22345,1.96154,3,0.0723418,0.0119061,112.504,0.0,0.368421,0,cto_foodtech_fashion
0.0,-4.60517,0.238204,0.0555934,4.28467,0.00234593,5.0,2.5,-2.5,0.16,1.84615,1.85524,1.84615,3,0.0635085,0.0369212,118.065,4.90807,0.736842,0,cto_foodtech_fashion
2.671,0.98619,0.23195,0.274222,0.845844,-0.0171786,5.0,7.5,2.5,0.18,1.56522,1.79614,1.56522,2,0.0919239,0.0210224,116.79,5.86248,0.947368,0,cto_foodtech_fashion
4.619,1.53234,0.148638,0.0893793,1.66298,-0.00555782,7.5,10.0,2.5,0.15,3.15789,1.35523,3.15789,4,0.0684957,0.0326173,151.171,8.23808,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.0735617,0.187269,0.39281,-0.00122709,10.0,7.5,-2.5,0.01,0.210526,1.21462,0.210526,4,0.0478714,0.0206935,139.554,-20.3214,0.789474,1,cto_foodtech_fashion
0.0,-4.60517,0.172954,0.09772,1.76988,0.0110339,10.0,5.0,-5.0,0.04,1.11111,2.59842,1.11111,5,0.0250998,0.040884,146.55,13.3808,0.631579,0,cto_foodtech_fashion
0.0,-4.60517,0.0534626,0.13762,0.388477,-0.000988748,7.5,7.5,0.0,0.01,0.214286,2.29151,0.214286,3,0.0472582,0.0154748,125.767,-15.9761,0.578947,0,cto_foodtech_fashion
0.0,-4.60517,0.136198,0.201163,0.677047,-0.00906647,7.5,10.0,2.5,0.01,0.25,1.47417,0.25,3,0.043589,0.0261019,107.757,0.0,0.263158,0,cto_foodtech_fashion
0.0,-4.60517,0.21592,0.120695,1.78896,-0.00697654,7.5,10.0,2.5,0.06,1.2,1.37004,1.2,3,0.0264575,0.0477298,112.718,5.63394,0.684211,0,cto_foodtech_fashion
0.03,-3.21888,0.127875,0.31093,0.411264,-0.00553388,7.5,7.5,0.0,0.02,0.8,1.17915,0.8,4,0.0129099,0.0265692,99.4259,2.52168,0.421053,0,cto_foodtech_fashion
1.401,0.344299,0.310899,0.300595,1.03428,-0.0252054,7.5,0.0,-7.5,0.12,2.18182,2.16111,2.18182,4,0.0465475,0.0594982,192.812,-3.91595,0.631579,1,cto_foodtech_fashion
2.17,0.779325,0.274147,0.383022,0.715746,-0.0073315,0.0,2.5,2.5,0.01,1.0,1.0,1.0,40,0.0,0.0234268,122.042,1.89622,0.842105,0,cto_foodtech_fashion
0.86,-0.139262,0.226145,0.29193,0.774652,-0.00155858,2.5,2.5,0.0,0.06,1.5,1.20439,1.5,2,0.0282843,0.0185414,120.582,2.06859,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.30901,0.264577,1.16794,-0.00471223,7.5,2.5,-5.0,0.05,1.05263,1.62084,1.05263,4,0.0330404,0.0735519,132.379,-0.180023,0.631579,0,cto_foodtech_fashion
0.0,-4.60517,0.297488,0.139087,2.13884,-0.00433684,12.5,5.0,-7.5,0.02,0.769231,1.41087,0.769231,5,0.0114018,0.0410513,120.376,8.34927,0.894737,0,cto_foodtech_fashion
